"","blog.txt","news.txt","twitter.txt"
"kale",3,1,0
"kaleidoscope",1,1,0
"kamloops",1,1,0
"kangaroos",1,1,0
"kansas",1,30,0
"karaoke",4,1,0
"karen",5,5,0
"karl",1,3,0
"karma",3,1,0
"karzai",1,1,0
"kate",7,7,0
"kathleen",1,3,0
"kathy",3,1,0
"katniss",12,1,0
"katz",1,2,0
"kebab",1,1,0
"kee",1,1,0
"keen",3,2,0
"keep",144,91,0
"keeping",22,20,0
"keeps",13,14,0
"keepsake",1,2,0
"keith",2,6,0
"kelly",4,10,0
"kelly's",1,3,0
"kelsey",1,1,0
"ken",2,7,0
"kendall",1,1,0
"kennedy",1,8,0
"kenneth",1,4,0
"kenny",2,3,0
"kent",1,4,0
"kentucky",5,8,0
"kept",50,36,0
"kermit",1,1,0
"kerry",4,1,0
"ketchup",1,2,0
"kevin",7,22,0
"key",23,30,0
"keyboard",3,4,0
"keys",2,5,0
"kick",17,19,0
"kickbacks",1,1,0
"kicked",8,5,0
"kicking",9,6,0
"kicks",4,5,0
"kid",36,20,0
"kid's",1,1,0
"kidding",7,3,0
"kidnapped",2,2,0
"kids",107,57,0
"kids'",5,2,0
"kiernan",1,1,0
"kill",31,13,0
"killed",21,25,0
"killer",7,8,0
"killing",9,16,0
"killings",1,3,0
"kilogram",1,1,0
"kim",11,10,0
"kimchi",1,2,0
"kind",110,68,0
"kinda",17,1,0
"kindergarten",2,2,0
"kindle",3,4,0
"kindly",4,1,0
"kindness",4,1,0
"kinds",15,5,0
"king",21,24,0
"king's",2,2,0
"kingdom",10,3,0
"kings",13,8,0
"kingston",1,1,0
"kiss",10,3,0
"kissed",3,3,0
"kitchen",29,25,0
"kite",1,2,0
"kits",5,5,0
"kitty",4,2,0
"klan",1,1,0
"knee",7,12,0
"kneel",1,1,0
"knees",6,3,0
"knew",88,34,0
"knicks",1,6,0
"knife",5,7,0
"knight",6,4,0
"knights",1,4,0
"knit",7,1,0
"knock",6,6,0
"knocked",7,3,0
"knocks",1,2,0
"know?",5,1,0
"knowing",25,8,0
"know",544,167,1
"knowingly",1,1,0
"knowledge",29,15,0
"knowledgeable",1,1,0
"known",51,53,0
"knows",37,28,0
"knows?",3,2,0
"kodak",1,2,0
"kong",2,6,0
"korea",3,4,0
"korean",5,3,0
"kraft",5,2,0
"kris",1,1,0
"kristen",3,2,0
"kristina",1,1,0
"kruger",1,1,0
"kudos",1,2,0
"kurt",3,5,0
"kyle",1,9,0
"lab",7,3,0
"label",10,1,0
"labeled",3,5,0
"labeling",1,2,0
"labels",6,3,0
"labor",15,25,0
"labored",2,1,0
"lacing",2,1,0
"lack",27,17,0
"lacking",6,2,0
"lacks",3,3,0
"lacy",1,2,0
"laden",4,7,0
"laden's",2,3,0
"ladies",2,3,0
"lady",25,13,0
"lady's",1,2,0
"lady""",1,1,0
"lager",4,1,0
"lagers",1,1,0
"laid",17,10,0
"lake",18,46,0
"lakers",1,12,0
"lakes",3,9,0
"lamar",2,3,0
"lamb",2,4,0
"lambs",1,1,0
"lame",2,1,0
"lament",3,1,0
"lamented",2,1,0
"lamenting",2,1,0
"lamp",1,1,0
"lamps",3,1,0
"lancaster",2,1,0
"lance",1,4,0
"land",33,33,0
"landed",4,7,0
"landing",4,4,0
"landis",1,2,0
"landline",1,1,0
"landmark",1,5,0
"lands",3,4,0
"landscape",9,9,0
"landscapes",1,1,0
"lane",6,12,0
"lanes",1,12,0
"lang",1,2,0
"language",25,19,0
"languages",8,1,0
"languished",1,1,0
"lantern",3,1,0
"lanterns",1,1,0
"lap",8,3,0
"lapses",1,1,0
"laptop",19,5,0
"laptops",1,3,0
"large",68,69,0
"largely",13,15,0
"larger",23,25,0
"largest",16,28,0
"larry",1,7,0
"las",8,8,0
"laser",1,1,0
"lash",2,1,0
"last",260,407,0
"lasted",4,5,0
"lasting",5,3,0
"lasts",2,6,0
"late",65,77,0
"lately",22,6,0
"later",118,100,0
"later""",1,1,0
"lateral",1,1,0
"latest",21,32,0
"latifah",1,1,0
"latin",6,2,0
"latinos",4,3,0
"latter",13,10,0
"laugh",25,2,0
"laughed",6,2,0
"laughing",14,2,0
"laughs",5,3,0
"laughter",8,2,0
"launch",5,7,0
"launched",2,12,0
"launches",1,2,0
"launching",2,4,0
"laundering",1,1,0
"laundry",16,3,0
"laura",5,6,0
"lauren",1,6,0
"laurence",1,1,0
"laurie",4,1,0
"lavender",5,1,0
"lavish",1,1,0
"law",63,132,0
"lawn",4,4,0
"lawnmower",1,1,0
"lawrence",3,7,0
"laws",14,12,0
"lawson",1,6,0
"lawsuit",5,22,0
"lawyer",4,18,0
"lawyers",2,17,0
"lax",3,3,0
"lay",11,6,0
"layer",22,3,0
"layered",1,2,0
"layers",6,4,0
"laying",5,3,0
"layout",14,1,0
"layover",1,1,0
"lays",3,1,0
"lcd",1,1,0
"ldl",3,1,0
"lead",31,61,0
"leader",17,21,0
"leader""",1,1,0
"leaders",12,39,0
"leadership",11,20,0
"leading",24,38,0
"leads",19,12,0
"leaf",7,2,0
"leafs",1,1,0
"league",12,67,0
"leagues",1,7,0
"leaked",2,1,0
"leaking",2,2,0
"leaks",2,3,0
"lean",4,6,0
"leaned",1,3,0
"leaning",1,2,0
"leans",1,1,0
"leap",5,6,0
"leaped",1,1,0
"leaping",3,1,0
"learn",51,19,0
"learned",46,21,1
"learners",1,1,0
"learning",46,12,0
"learns",3,1,0
"leary",2,1,0
"lease",3,3,0
"leases",1,1,0
"leash",2,1,0
"leashes",1,1,0
"least",117,100,0
"leather",2,5,0
"leave",85,51,0
"leaves",28,21,0
"leaving",27,23,0
"lebanon",2,2,0
"lecture",1,2,0
"led",33,70,0
"ledge",3,1,0
"ledger",1,6,0
"lee",7,15,0
"leeds",5,1,0
"leeks",2,1,0
"left",160,146,0
"leftover",5,3,0
"leftovers",4,2,0
"leg",23,10,0
"legacy",2,9,0
"legal",12,35,0
"legalization",2,1,0
"legalize",2,1,0
"legally",4,7,0
"legend",11,6,0
"legendary",2,10,0
"leggings",1,2,0
"legislation",6,25,0
"legislative",1,16,0
"legislators",1,10,0
"legislature",1,25,0
"legitimate",2,3,0
"lego",2,5,0
"legs",28,11,0
"leigh",1,1,0
"leiken",1,1,0
"leisure",1,3,0
"leisurely",1,1,0
"lemon",14,7,0
"lemons",1,1,0
"lemony",1,1,0
"len",1,2,0
"lend",5,2,0
"lenders",1,7,0
"lends",3,1,0
"length",9,6,0
"lengths",1,1,0
"lengthy",6,2,0
"lenny",3,1,0
"lens",11,6,0
"leo",4,2,0
"leon",2,1,0
"leonard",2,6,0
"les",2,5,0
"lesbian",3,2,0
"lesbians",1,1,0
"leslie",2,4,0
"lesser",4,4,0
"lesson",10,8,0
"less",108,97,0
"lessen",1,1,0
"lessons",16,8,0
"lest",4,2,0
"let",170,40,0
"let's",48,9,0
"lethal",2,2,0
"lets",15,3,0
"letter",21,34,0
"letters",17,10,0
"letting",20,7,0
"lettuce",5,1,0
"level",58,60,0
"leveled",3,1,0
"levels",23,13,0
"levied",1,1,0
"lewis",6,10,0
"liabilities",1,2,0
"liability",1,2,0
"liable",1,2,0
"liberal",10,13,0
"liberalism",1,1,0
"liberals",1,3,0
"liberty",10,6,0
"librarian",1,2,0
"librarians",2,2,0
"libraries",5,1,0
"library",25,26,0
"libyan",1,2,0
"licata",1,1,0
"license",11,17,0
"licensed",3,2,0
"lid",6,2,0
"lids",2,1,0
"lie",25,7,0
"lied",1,3,0
"lies",15,7,0
"lieu",1,5,0
"lieutenant",2,1,0
"life",307,105,0
"lifeù",3,1,0
"lifeboat",1,2,0
"lifelong",2,2,0
"lifestyle",8,6,0
"lifestyles",1,1,0
"lifetime",6,15,0
"lift",8,7,0
"lifted",6,3,0
"light",96,53,0
"lighter",1,4,0
"lighting",8,12,0
"lightly",14,10,0
"lightning",1,3,0
"lights",17,9,0
"lightweight",3,1,0
"likable",1,1,0
"like",861,386,1
"like?",3,2,0
"liked",36,10,0
"likelihood",1,3,0
"likely",51,65,0
"likes",26,7,0
"likewise",3,1,0
"liking",2,1,0
"lilac",1,1,0
"lily",1,1,0
"limb",2,1,0
"limber",1,1,0
"limbs",1,2,0
"lime",5,6,0
"limelight",2,1,0
"limit",13,14,0
"limited",24,18,0
"limiting",1,2,0
"limitless",1,1,0
"limits",3,8,0
"lin",1,2,0
"lincoln",1,9,0
"linda",4,9,0
"lindsay",1,3,0
"line",69,84,0
"line""",3,2,0
"lined",9,8,0
"linens",1,3,0
"liner",4,6,0
"liners",2,2,0
"lines",35,20,0
"lineup",4,10,0
"lingering",4,3,0
"lining",5,6,0
"link",30,8,0
"linked",10,5,0
"linking",6,3,0
"links",10,2,0
"lion",4,5,0
"lip",7,2,0
"lips",6,3,0
"liqueur",2,2,0
"liquid",12,12,0
"liquidity",1,1,0
"liquids",4,1,0
"liquor",5,5,0
"liquors",1,2,0
"lisa",10,5,0
"lisbon",1,2,0
"list",67,59,0
"listed",8,9,0
"listen",28,13,0
"listened",5,3,0
"listeners",1,1,0
"listening",13,6,0
"listing",5,1,0
"lists",10,2,0
"lit",4,6,0
"lite",2,1,0
"literacy",3,1,0
"literally",24,9,0
"literary",7,3,0
"literature",7,1,0
"litigation",4,6,0
"litter",2,4,0
"little",414,140,0
"live",113,63,0
"live""",1,5,0
"lived",30,22,0
"lively",5,1,0
"liver",2,3,0
"lives",80,37,0
"living",70,41,0
"livingstone",1,1,0
"liz",1,1,0
"llc",7,6,0
"lloyd",2,2,0
"load",15,3,0
"loaded",8,7,0
"loading",3,1,0
"loads",7,2,0
"loaf",9,1,0
"loafers",2,1,0
"loan",4,13,0
"loaned",1,1,0
"loans",3,21,0
"lobbied",1,1,0
"lobby",2,2,0
"lobster",3,4,0
"local",76,83,0
"locally",3,4,0
"locals",4,9,0
"locate",3,6,0
"located",11,13,0
"locating",2,1,0
"location",16,18,0
"locations",6,5,0
"locavore",1,1,0
"lock",2,7,0
"locked",7,5,0
"locker",1,6,0
"lockout",1,4,0
"locomotive",2,1,0
"lodge",4,4,0
"lodging",1,1,0
"log",3,1,0
"logan",1,4,0
"logged",4,1,0
"logic",9,2,0
"logical",5,1,0
"logistics",1,3,0
"logs",2,1,0
"london",31,9,0
"london's",2,1,0
"lone",3,9,0
"loneliness",2,1,0
"long",221,182,1
"longer",57,35,0
"longest",1,10,0
"longevity",2,1,0
"longhorns",1,1,0
"longterm",1,1,0
"longtime",1,20,0
"look",196,100,0
"looked",64,31,0
"looking",114,69,0
"looks",46,32,0
"looming",1,1,0
"loose",11,4,0
"loosely",5,3,0
"loosen",1,4,0
"lord",45,4,0
"lord's",2,1,0
"lords",2,1,0
"lore",1,1,0
"los",7,42,0
"lose",26,17,0
"loses",1,4,0
"losing",11,15,0
"loss",33,59,0
"losses",6,16,0
"lost",80,69,0
"lot",204,133,1
"lots",50,14,0
"lottery",1,3,0
"lotus",1,3,0
"loud",20,3,0
"louder",4,1,0
"loudly",1,1,0
"louis",6,57,0
"louis'",1,3,0
"louisiana",2,7,0
"lounge",7,5,0
"love",371,79,2
"loveù",5,1,0
"loved",73,12,0
"lovely",45,2,0
"lovers",10,3,0
"loves",37,5,0
"loving",39,6,0
"low",45,50,0
"lower",29,45,0
"lowered",1,2,0
"lowering",1,2,0
"lowest",3,6,0
"lowly",1,2,0
"loyal",6,4,0
"loyalty",3,6,0
"lsu",1,3,0
"ltc",1,1,0
"ltd",2,4,0
"lucas",4,3,0
"luck",24,10,0
"luck""",1,1,0
"luckù",1,1,0
"luckily",7,3,0
"lucky",26,9,0
"luis",2,7,0
"luke",5,3,0
"lukewarm",1,1,0
"lull",2,1,0
"lumber",3,1,0
"lump",1,3,0
"lunch",32,22,0
"lunches",2,2,0
"lunchtime",2,1,0
"lungs",3,1,0
"luring",2,1,0
"lush",1,2,0
"luther",2,1,0
"luxurious",2,1,0
"luxury",9,7,0
"lying",11,3,0
"lynch",1,3,0
"lyric",1,3,0
"lyrical",2,1,0
"lyrics",5,4,0
"mac",10,6,0
"macaroni",1,1,0
"machine",21,10,0
"machines",8,4,0
"mack",2,4,0
"mad",13,3,0
"maddie",3,1,0
"made",311,224,1
"made?",1,1,0
"madi",2,1,0
"madison",4,10,0
"madness",3,3,0
"madrid",4,3,0
"mae",1,2,0
"magazine's",3,1,0
"magazines",5,3,0
"magazine",10,11,0
"magenta",1,1,0
"magic",22,7,0
"magnet",1,4,0
"magnificent",2,3,0
"magnitude",1,2,0
"mail",13,29,0
"mailing",2,1,0
"mails",2,4,0
"maimed",1,1,0
"main",33,37,0
"mainly",11,7,0
"maintain",13,12,0
"maintained",5,8,0
"maintaining",3,7,0
"maintains",1,2,0
"majestic",1,3,0
"major",42,74,0
"majority",7,29,0
"make",438,245,0
"makeover",1,2,0
"maker",5,7,0
"makers",4,6,0
"makes",115,56,0
"makeup",11,3,0
"making",140,89,0
"malaysia",3,1,0
"malaysians",1,1,0
"malcolm",5,1,0
"male",21,10,0
"males",2,2,0
"malice",1,1,0
"malicious",1,1,0
"malignant",1,2,0
"mall",10,7,0
"malleable",1,1,0
"mallory",1,2,0
"malone's",1,1,0
"malt",3,3,0
"malts",2,1,0
"mama",4,1,0
"mammogram",3,1,0
"mammoth",1,2,0
"man",173,106,0
"man's",16,2,0
"manage",18,8,0
"manageable",1,1,0
"managed",28,10,0
"management",9,45,0
"manager",14,54,0
"managers",2,6,0
"manages",5,7,0
"managing",6,7,0
"manchester",1,7,0
"mandarin",1,3,0
"mandate",2,4,0
"mandated",2,1,0
"mandates",1,3,0
"mandatory",1,1,0
"mandy",2,1,0
"mangle",1,1,0
"mango",6,1,0
"manhattan",5,4,0
"mania",1,1,0
"manifest",3,1,0
"manila",2,1,0
"manipulate",1,1,0
"manipulated",4,1,0
"mankato",1,1,0
"manly",1,1,0
"manned",1,1,0
"mannequin",2,1,0
"manner",11,4,0
"mannered",2,1,0
"manners",2,2,0
"manny",3,2,0
"manor",1,2,0
"mansfield",3,2,0
"mansion",2,2,0
"mantra",10,2,0
"manually",2,1,0
"manuel",1,2,0
"manufacture",1,2,0
"manufactured",1,1,0
"manufacturers",1,4,0
"many",312,247,0
"map",4,17,0
"maple",4,5,0
"maps",4,2,0
"marathon",6,11,0
"marble",2,3,0
"marc",1,2,0
"marcel",1,1,0
"march",37,73,0
"marcha",1,2,0
"marched",2,6,0
"marching",3,3,0
"marco",1,1,0
"marcus",8,5,0
"margaret",8,4,0
"margarita",2,5,0
"marginal",1,1,0
"marginalized",1,1,0
"margins",1,2,0
"margo",1,1,0
"maria",4,6,0
"marie",3,6,0
"marijuana",3,13,0
"marilyn",2,10,0
"marina",2,8,0
"marinated",1,2,0
"marine",7,9,0
"marion",3,4,0
"marital",3,1,0
"mark",15,33,0
"marked",7,12,0
"marker",4,3,0
"markers",3,2,0
"market",42,61,0
"marketed",2,3,0
"marketing",26,18,0
"marketplace",1,4,0
"markets",8,13,0
"marking",6,4,0
"marks",8,7,0
"marquee",1,1,0
"marred",2,1,0
"marriage",25,37,0
"marriages",1,3,0
"married",23,14,0
"marry",4,2,0
"marrying",1,1,0
"mars",1,3,0
"marsh",1,1,0
"marshall",2,9,0
"marshals",1,1,0
"marshmallow",1,1,0
"mart",2,6,0
"martha",10,8,0
"martian",1,2,0
"martin",11,25,0
"martinez",1,2,0
"martinis",1,1,0
"marty",1,1,0
"marvel",2,5,0
"marvelous",3,1,0
"marvin",1,4,0
"mary",17,16,0
"mashed",4,1,0
"mask",11,1,0
"mason",1,6,0
"mass",22,15,0
"massachusetts",1,12,0
"massacre",2,2,0
"massage",3,5,0
"masses",5,4,0
"massive",14,18,0
"mastectomy",1,1,0
"master",20,11,0
"mastered",1,1,0
"masterful",1,1,0
"masterpiece",4,2,0
"masters",4,6,0
"masterson",2,2,0
"match",16,19,0
"matched",5,3,0
"matches",5,6,0
"matching",3,6,0
"mate",6,6,0
"material",22,4,0
"materials",6,17,0
"maternity",2,2,0
"mates",3,2,0
"math",11,6,0
"mathematics",1,2,0
"mathis",1,1,0
"matt",4,20,0
"matter",63,47,0
"mattered",1,2,0
"matters",16,14,0
"matthew",9,4,0
"matthews",3,7,0
"mattress",2,1,0
"mature",5,1,0
"matured",1,1,0
"maturity",1,2,0
"max",10,4,0
"maxim",1,1,0
"maximum",5,7,0
"maxwell's",1,1,0
"may",257,215,0
"mayan",1,1,0
"maybe",115,34,0
"maybury",1,1,0
"maye",1,1,0
"mayfield",1,1,0
"mayhem",2,1,0
"mayo",3,3,0
"mayonnaise",3,2,0
"mayor",6,53,0
"mayoral",1,2,0
"mayors",1,7,0
"maze",2,1,0
"mccarthy",2,4,0
"mcdonald's",2,4,0
"mckinley",2,5,0
"mcmahon",1,2,0
"me""",4,13,0
"me?""",2,1,0
"me???",1,1,0
"meù",7,1,0
"mead",1,1,0
"meadows",1,7,0
"meal",23,12,0
"meals",8,7,0
"mean",92,32,0
"meaning",25,16,0
"meaningful",4,2,0
"meaningless",1,2,0
"means",76,48,0
"meant",35,16,0
"meantime",4,3,0
"meanwhile",15,14,0
"measure",7,27,0
"measured",5,3,0
"measurement",2,2,0
"measures",7,6,0
"measuring",1,1,0
"meat",26,19,0
"meatballs",1,1,0
"mechanical",2,1,0
"mechanism",1,2,0
"med",1,1,0
"medal",4,2,0
"meddling",1,1,0
"media",46,34,0
"medical",16,61,0
"medication",6,2,0
"medicine",9,8,0
"medieval",5,3,0
"medina",1,3,0
"mediocre",2,1,0
"meditation",3,2,0
"medium",16,21,0
"medley",1,4,0
"meet",52,31,1
"meeting",36,64,0
"meetings",6,12,0
"meets",16,5,0
"meg",3,1,0
"mega",1,8,0
"megan",1,6,0
"meir",2,1,0
"mel",2,3,0
"melinda",1,1,0
"melissa",5,3,0
"melodies",1,1,0
"melon",2,1,0
"melt",3,1,0
"melted",4,6,0
"member",17,44,0
"members",39,100,0
"membership",3,6,0
"memoir",3,2,0
"memorable",4,5,0
"memorial",5,16,0
"memorialized",1,1,0
"memories",19,7,0
"memory",25,7,0
"memphis",5,7,0
"men",69,44,0
"men's",6,7,0
"men?",1,1,0
"menacingly",1,1,0
"mental",15,13,0
"mentally",7,3,0
"mention",34,12,0
"mentioned",31,10,0
"mentioning",5,2,0
"mentoring",1,2,0
"menu",18,30,0
"menus",2,1,0
"mercedes",1,3,0
"merchandise",3,3,0
"merchants",1,3,0
"mercury",1,2,0
"mercy",7,1,0
"mere",12,2,0
"merely",17,7,0
"merge",1,1,0
"merging",1,1,0
"merit",3,4,0
"mermaid",1,1,0
"merry",9,1,0
"mesa",1,13,0
"mesh",6,1,0
"mess",12,5,0
"message",28,16,0
"messages",5,8,0
"messy",6,1,0
"met",40,26,0
"metal",12,8,0
"metaphor",4,1,0
"metaphorical",1,1,0
"meted",1,1,0
"meter",3,15,0
"meters",4,6,0
"meth",2,1,0
"method",16,7,0
"methodists",1,1,0
"methods",10,5,0
"meticulously",1,2,0
"metro",2,5,0
"metropolitan",5,6,0
"mexican",4,4,0
"mexicans",2,1,0
"mexico",5,14,0
"meyer",3,15,0
"mia",1,1,0
"miami",1,13,0
"mic",3,3,0
"micah",2,1,0
"mice",1,1,0
"michael",27,60,0
"michael's",7,2,0
"michelin",2,1,0
"michelle",3,2,0
"michigan",3,27,0
"mick",2,1,0
"micro",1,2,0
"microfiber",1,1,0
"microphone",1,5,0
"microscopic",1,1,0
"microsoft",1,5,0
"mid",20,32,0
"midday",1,1,0
"midden",1,1,0
"middle",47,70,0
"middleton",2,3,0
"midfield",1,1,0
"midfielder",1,4,0
"midlands",1,1,0
"midnight",13,6,0
"midst",9,3,0
"midway",1,1,0
"midwest",1,3,0
"might",144,108,0
"might've",2,2,0
"mighty",4,2,0
"migrants",1,1,0
"migrations",1,1,0
"miguel",2,1,0
"mike",16,40,0
"mild",7,4,0
"mildly",2,1,0
"mile",9,18,0
"mileage",1,1,0
"miles",22,42,0
"milestone",3,3,0
"military",20,37,0
"milk",32,13,0
"mill",1,3,0
"millennium",1,2,0
"miller",1,22,0
"milligan",1,1,0
"million",24,259,0
"millionaire",2,1,0
"millions",15,23,0
"mills",5,11,0
"milly",1,1,0
"mimi",1,1,0
"mimic",2,1,0
"mimosas",1,1,0
"min",13,2,0
"mince",1,2,0
"minced",4,1,0
"mind",108,34,0
"mind""",1,6,0
"minded",6,8,0
"minds",9,4,0
"mindset",2,1,0
"mine",40,5,0
"mineral",2,1,0
"minerals",2,1,0
"mines",3,1,0
"mingle",2,1,0
"mini",13,5,0
"miniature",2,4,0
"minimal",4,5,0
"minimalist",2,1,0
"minimum",9,8,0
"mining",5,1,0
"minister",15,7,0
"ministers",1,2,0
"ministries",2,1,0
"ministry",10,4,0
"minneapolis",2,16,0
"minnesota",1,29,0
"minor",10,10,0
"minors",3,2,0
"mint",3,2,0
"minus",2,4,0
"minute",27,16,0
"minutes",100,56,0
"miracle",4,1,0
"miracles",9,1,0
"miraculous",1,1,0
"miranda",1,2,0
"mirror",19,5,0
"miserable",4,2,0
"mishap",1,1,0
"misleading",3,5,0
"miss",56,17,0
"missed",18,25,0
"misses",5,3,0
"missile",2,5,0
"missiles",3,2,0
"missing",26,18,0
"mission",16,16,0
"missions",1,5,0
"mississippi",1,2,0
"missouri",2,27,0
"missteps",1,1,0
"mistake",7,12,0
"mistaken",4,4,0
"mistakes",8,4,0
"mistress",1,1,0
"mistrust",3,2,0
"misunderstood",1,2,0
"mitch",4,4,0
"mitchell",3,4,0
"mitt",3,7,0
"mix",35,20,0
"mixed",13,5,0
"mixes",2,2,0
"mixing",7,3,0
"mixture",23,10,0
"mlodinow",1,1,0
"mls",2,2,0
"moaning",4,1,0
"mob",3,9,0
"mobile",6,15,0
"mock",3,3,0
"mod",1,1,0
"mode",8,7,0
"model",26,11,0
"modeled",1,1,0
"models",5,7,0
"moderate",6,9,0
"moderate""",1,1,0
"moderation",3,1,0
"modern",24,27,0
"moderne",1,1,0
"modest",7,6,0
"modesty",1,1,0
"modified",2,2,0
"modify",1,2,0
"moe",2,2,0
"mohammed",2,2,0
"mohr",1,1,0
"moi",1,1,0
"moist",5,2,0
"moisture",3,2,0
"mold",2,1,0
"molly",2,4,0
"molten",1,1,0
"mom",66,18,0
"moment",69,27,0
"momentarily",4,1,0
"moments",24,13,0
"momma's",1,1,0
"mommy",10,1,0
"moms",10,1,0
"mon",1,1,0
"monday",35,99,0
"monetary",4,5,0
"money",96,130,0
"money""",1,6,0
"moneyù",1,1,0
"monica",1,1,0
"monitor",9,7,0
"monitored",1,3,0
"monitoring",2,2,0
"monitors",1,3,0
"monk",2,1,0
"monkey",4,4,0
"monkeys",1,2,0
"monopoly",1,1,0
"monroe",3,3,0
"monster",7,1,0
"monsters",3,3,0
"monstrous",2,1,0
"monterey",2,3,0
"month",76,99,0
"month's",2,2,0
"month""",1,1,0
"monthly",6,6,0
"months",65,80,0
"months'",1,2,0
"montreal",4,1,0
"monument",2,2,0
"mood",9,6,0
"moods",2,1,0
"moon",21,4,0
"moor",1,1,0
"moore",3,12,0
"moose",3,1,0
"moral",16,3,0
"morale",1,1,0
"more",742,691,2
"more""",2,1,0
"more?",3,2,0
"moreover",4,2,0
"mores",1,1,0
"morgan",3,13,0
"mormon",3,1,0
"morning",105,49,0
"morning's",1,1,0
"morning?",2,1,0
"morocco",1,1,0
"morris",2,5,0
"morrison",1,4,0
"morrow",1,4,0
"morsels",3,1,0
"mortal",2,1,0
"mortar",2,4,0
"mortgage",5,13,0
"morton",1,2,0
"moscow",6,2,0
"most",320,303,0
"mostly",40,31,0
"motel",8,3,0
"mother",98,47,0
"mother's",15,10,0
"mothers",12,6,0
"motion",6,9,0
"motivated",4,3,0
"motivation",4,6,0
"motivations",1,1,0
"motive",2,3,0
"motives",5,3,0
"motor",2,5,0
"motorcycle",3,5,0
"motorcycles",1,2,0
"motorists",2,4,0
"motto",2,4,0
"mound",1,1,0
"mount",5,9,0
"mountain",11,24,0
"mountains",10,10,0
"mounted",1,1,0
"mounting",1,5,0
"mournful",1,1,0
"mourning",2,5,0
"mouse",5,6,0
"mouth",19,11,0
"mouthful",3,1,0
"mouths",4,1,0
"move",68,59,0
"moved",37,49,0
"movement",25,18,0
"movement's",1,1,0
"movements",4,2,0
"moves",12,6,0
"movie",73,38,0
"movie's",1,1,0
"movies",20,12,0
"moving",34,38,0
"mozart",2,1,0
"mozart's",1,1,0
"mozzarella",2,3,0
"mph",1,9,0
"mri",2,1,0
"mrs",22,4,0
"mta",2,2,0
"mtv",1,2,0
"mubarak",3,2,0
"much",411,202,0
"much""",2,1,0
"muddy",3,4,0
"muffins",4,1,0
"mug",10,3,0
"mugs",1,1,0
"muhammad",2,3,0
"mullins",2,2,0
"multi",10,12,0
"multibillion",1,1,0
"multimedia",1,1,0
"multinational",2,1,0
"multiple",12,14,0
"multiples",1,1,0
"mum",8,2,0
"mummy",7,1,0
"munching",1,1,0
"munchkin",1,1,0
"munchkins",1,1,0
"municipal",3,13,0
"murder",17,20,0
"murdered",6,4,0
"murderer",1,1,0
"murderous",2,1,0
"murders",2,2,0
"murdoch",2,1,0
"murphy",4,6,0
"murray",1,3,0
"muscle",7,5,0
"muscles",12,3,0
"muse",4,1,0
"museum",17,22,0
"museum's",1,2,0
"mush",2,1,0
"mushrooms",2,3,0
"music",86,57,0
"musicù",1,1,0
"musical",5,15,0
"musician",6,5,0
"musicians",2,6,0
"muslim",12,4,0
"muslims",8,1,0
"must",121,74,0
"must've",1,1,0
"mustard",2,5,0
"muster",1,2,0
"mutated",1,1,0
"mute",1,1,0
"mutt",1,1,0
"mutual",2,9,0
"mutually",2,2,0
"muzzle",1,1,0
"myrtle",1,1,0
"myself",137,12,0
"mysteries",2,1,0
"mysterious",7,2,0
"mystery",11,3,0
"mystical",1,1,0
"myth",2,2,0
"mythic",2,1,0
"myths",4,1,0
"nagging",2,1,0
"nail",11,1,0
"naive",1,2,0
"naked",7,5,0
"namaste",1,1,0
"name""",1,2,0
"name",113,63,0
"named",33,31,0
"namely",2,2,0
"names",34,19,0
"naming",3,1,0
"nancy",7,10,0
"nancy's",1,1,0
"nanny",5,1,0
"nap",9,2,0
"napa",1,4,0
"napkin",1,1,0
"naples",2,1,0
"napoleon",1,1,0
"narration",2,3,0
"narrative",7,2,0
"narrator",3,2,0
"narrow",6,7,0
"narrowed",3,2,0
"nasa",1,3,0
"nashville",7,7,0
"nasty",6,4,0
"natalie",4,3,0
"nate",3,3,0
"nathan",2,8,0
"nation",32,29,0
"nation's",6,16,0
"national",40,112,0
"nationalist",3,2,0
"nationally",4,11,0
"nationals",1,4,0
"nations",12,10,0
"nationwide",2,9,0
"native",14,22,0
"nato",3,1,0
"natural",34,28,0
"naturally",19,4,0
"nature",45,14,0
"nature's",3,1,0
"natured",3,1,0
"naughty",1,1,0
"nauseam",1,1,0
"navigate",6,4,0
"navigating",2,1,0
"navigation",1,1,0
"navy",7,7,0
"nazis",2,1,0
"nba",2,19,0
"nbc",4,4,0
"ncaa",2,31,0
"neal",2,4,0
"near",53,75,0
"nearby",8,17,0
"nearest",3,2,0
"nearly",31,68,0
"nearlyyear",1,1,0
"neat",7,1,0
"necessarily",8,9,0
"necessary",22,21,0
"necessity",8,3,0
"neck",9,5,0
"necklace",3,1,0
"nectar",2,1,0
"need",247,116,1
"needed",68,39,0
"needing",4,2,0
"needle",2,1,0
"needn't",2,1,0
"needs",79,43,0
"needy",2,1,0
"negative",17,9,0
"negatives",1,1,0
"neglect",6,2,0
"neglected",2,3,0
"neglects",1,1,0
"negotiations",1,9,0
"neighbor",6,7,0
"neighbor's",2,3,0
"neighborhood",10,32,0
"neighborhoods",1,11,0
"neighboring",3,2,0
"neighbors",6,15,0
"neither",20,14,0
"nellie",1,3,0
"nelson",1,13,0
"nemesis",2,1,0
"neon",4,1,0
"nephew",3,3,0
